x,u,d,xu,xd
0.559191,0.12937210000000002,-0.05763640999999999,0.07234371397110001,-0.03222976174431
0.5625819999999999,0.1254393,-0.05511508999999999,0.0705698922726,-0.03100675756237999
0.565973,0.1215775,-0.05268263,0.0688095824075,-0.029816946148989998
0.569364,0.11778570000000002,-0.050336759999999994,0.0670629372948,-0.028659939020639996
0.572755,0.1140649,-0.04807528,0.0653312417995,-0.0275353569964
0.576146,0.1104145,-0.045895950000000005,0.063614872517,-0.026442768008700004
0.5795359999999999,0.10683510000000002,-0.04379671,0.0619147865136,-0.02538177012656
0.5829270000000001,0.10332631000000002,-0.04177539,0.06023169590937002,-0.024352002766530004
0.586318,0.09988903999999998,-0.03982988,0.05856674215471999,-0.023352975581839998
0.589709,0.09652205,-0.03795812,0.05691992158345,-0.02238424498708
0.5931,0.09322612,-0.03615804,0.05529241177199999,-0.021445333524
0.596491,0.09000097000000001,-0.03442763,0.053684768596270006,-0.02053577144633
0.599881,0.08684624,-0.03276483,0.05209740929744,-0.01965499898523
0.603272,0.083762,-0.031167800000000006,0.050531269264000006,-0.018802661041600003
0.6066630000000001,0.08074789,-0.029634470000000003,0.048986757191070006,-0.017978136473610004
0.610054,0.07780374,-0.028163010000000002,0.047464482801959994,-0.017180956902540002
0.613445,0.07492916,-0.02675158,0.045964918556199996,-0.0164106229931
0.6168359999999999,0.07212385,-0.025398379999999998,0.044488587138599996,-0.015666635125679996
0.620226,0.06938741,-0.024101470000000003,0.04303587575466,-0.014948358332220003
0.623617,0.06671955,-0.022859080000000004,0.04160744561235,-0.014255310892360002
0.627008,0.06411976999999999,-0.02166955,0.040203608748159994,-0.0135869812064
0.6303989999999999,0.06158764,-0.020531200000000003,0.03882478666835999,-0.0129428479488
0.63379,0.05912256,-0.019442269999999998,0.0374712873024,-0.012322316303299998
0.637181,0.056724,-0.018401149999999998,0.036143455043999996,-0.011724863158149999
0.640571,0.05439143000000001,-0.01740614,0.03484157270653001,-0.01114986850594
0.643962,0.05212422,-0.01645584,0.033566016959640003,-0.01059693563808
0.647353,0.049921770000000004,-0.015548510000000001,0.03231700757481,-0.01006537459403
0.650744,0.04778338,-0.01468285,0.03109474783472,-0.0095547765404
0.654135,0.04570836,-0.013857189999999998,0.029899438068600005,-0.00906447298065
0.657526,0.0436959,-0.013070230000000002,0.028731190343400003,-0.008594016050980003
0.660916,0.04174538,-0.012320459999999998,0.027590189568079997,-0.008142789141359998
0.664307,0.039855890000000005,-0.01160655,0.026476546718230003,-0.00771031241085
0.6676979999999999,0.038026639999999994,-0.01092723,0.02539031147471999,-0.007296089616539998
0.671089,0.03625676,-0.010281021000000001,0.02433151281164,-0.0068994801018690015
0.67448,0.03454545,-0.009666807,0.023300215115999997,-0.006520067985359999
0.677871,0.03289182,-0.009083271,0.022296410915220003,-0.006157285996041
0.681261,0.031294890000000006,-0.008529218,0.021319988056290005,-0.005810623583898
0.684652,0.029753699999999994,-0.008003478999999999,0.020370930212399996,-0.005479597904308
0.6880430000000001,0.028267390000000003,-0.007504898,0.019449179817770005,-0.005163692534614001
0.691434,0.026834919999999998,-0.007032373,0.018554576075279997,-0.004862421792882
0.694825,0.025455290000000005,-0.006584811000000001,0.017686971874250005,-0.004575291303075001
0.698216,0.024127469999999998,-0.006161180000000001,0.016846185593519997,-0.004301834454880001
0.7016060000000001,0.02285049,-0.005760448,0.01603204088694,-0.004041564879488
0.704997,0.021623220000000002,-0.0053816390000000006,0.015244305230340002,-0.0037940393500830003
0.708388,0.02044469,-0.0050237879999999995,0.01448277305972,-0.0035587911337439998
0.711779,0.0193138,-0.004685959,0.0137471572502,-0.0033353672110610004
0.71517,0.01822945,-0.004367273,0.0130371557565,-0.0031233426314099997
0.718561,0.01719051,-0.004066851999999999,0.01235243005611,-0.0029222812399719994
0.721951,0.0161959,-0.0037838499999999996,0.011692646200899999,-0.00273175429135
0.725342,0.015244569999999999,-0.0035174690000000005,0.01105752689294,-0.0025513679993980007
0.728733,0.01433537,-0.0032669030000000007,0.01044665718621,-0.0023807000238990003
0.732124,0.013467139999999999,-0.003031417,0.009859616405359999,-0.0022193731397079997
0.7355149999999999,0.01263878,-0.0028102659999999996,0.009296012271699999,-0.0020669927969899993
0.7389060000000001,0.011849179999999997,-0.0026027510000000004,0.008755430197079998,-0.0019231883304060005
0.742296,0.01109725,-0.0024081840000000003,0.008237444286,-0.001787585350464
0.745687,0.010381847,-0.0022259230000000003,0.007741608343888999,-0.0016598418441010003
0.749078,0.009701810000000002,-0.00205533,0.007267412431180001,-0.0015396024857400002
0.7524689999999999,0.009056071,-0.001895803,0.0068144126892989995,-0.0014265329876069998
0.7558600000000001,0.008443486,-0.001746764,0.0063820933279600004,-0.0013203090370400002
0.759251,0.007862971,-0.0016076380000000002,0.005969968594721,-0.0012206007591380001
0.762641,0.007313416999999999,-0.0014779,0.005577511654297,-0.0011271071339
0.7660319999999999,0.006793736000000001,-0.001357042,0.005204219175552,-0.0010395375973439999
0.769423,0.006302859000000001,-0.001244556,0.0048495646803570006,-0.0009575900111879999
0.772814,0.005839703999999999,-0.001139977,0.0045130050070559995,-0.000880990185278
0.776205,0.005403219000000001,-0.0010428516,0.004194005603895001,-0.0008094666261780001
0.779596,0.004992362,-0.0009527470000000003,0.003892025445752,-0.0007427577502120002
0.782986,0.004606107,-0.0008692463,0.0036065172955019997,-0.0006806076834518
0.786377,0.004243436,-0.0007919568,0.0033369404713719996,-0.0006227766125136
0.789768,0.003903346000000001,-0.0007205003,0.003082737763728001,-0.0005690280809304
0.7931590000000001,0.003584869,-0.0006545183000000001,0.0028433711111710003,-0.0005191370803097001
0.79655,0.003287035,-0.0005936678,0.0026182877292499998,-0.00047288608609000004
0.799941,0.0030088959999999996,-0.0005376217,0.002406939275136,-0.00043006564031969997
0.8033319999999999,0.002749543,-0.00048607039999999993,0.002208795877276,-0.0003904759065727999
0.806722,0.0025080600000000003,-0.0004387192,0.0020233071793200005,-0.0003539244304624
0.810113,0.0022835650000000004,-0.0003952876,0.0018499456928450003,-0.0003202276234988
0.813504,0.0020751960000000005,-0.00035550999999999996,0.0016881802467840004,-0.00028920880704
0.8168949999999999,0.0018821199999999997,-0.0003191349,0.0015374944173999997,-0.00026069970413549994
0.8202860000000001,0.001703512,-0.0002859239,0.001397367044432,-0.0002345393722354
0.823677,0.0015385969999999998,-0.0002556511,0.0012673069611689998,-0.0002105739310947
0.827067,0.0013865820000000004,-0.00022810380000000004,0.0011467962149940003,-0.00018865712555460003
0.830458,0.001246742,-0.00020308070000000004,0.001035366867836,-0.00016864999196060002
0.833849,0.0011183410000000001,-0.0001803921,0.0009325275245090001,-0.0001504197721929
0.83724,0.0010007001,-0.00015986,0.000837826151724,-0.0001338411864
0.8406309999999999,0.0008931280000000002,-0.00014131579999999999,0.000750791083768,-0.00011879444226979998
0.8440219999999999,0.0007949917,-0.0001246016,0.0006709904846173999,-0.00010516649163519999
0.847412,0.0007056650000000001,-0.00010956984000000001,0.0005979889889800001,-9.285079725408002e-05
0.8508030000000001,0.0006245516000000001,-9.608094999999999e-05,0.0005313703749348001,-8.174596050285e-05
0.854194,0.0005510801,-8.400547999999999e-05,0.00047072931493940005,-7.175697698311998e-05
0.857585,0.0004847036,-7.322173e-05,0.00041567453680600003,-6.279385732205002e-05
0.8609760000000001,0.0004249,-6.361646e-05,0.0003658287024,-5.4772245264960004e-05
0.864367,0.00037117159999999993,-5.5083889999999995e-05,0.0003208284823771999,-4.7612696747629993e-05
0.867757,0.0003230454000000001,-4.752573e-05,0.00028032490716780006,-4.124078488761e-05
0.8711479999999999,0.00028007250000000003,-4.0850790000000005e-05,0.00024398459823,-3.558708400692e-05
0.874539,0.00024182630000000002,-3.497435e-05,0.0002114865305757,-3.0586433074649996e-05
0.8779299999999999,0.00020790500000000004,-2.9818030000000004e-05,0.00018252603665,-2.61781430779e-05
0.8813209999999999,0.00017792950000000002,-2.5309460000000003e-05,0.0001568130048695,-2.230575859666e-05
0.884712,0.0001515438,-2.1381890000000005e-05,0.0001340726183856,-1.8916814665680005e-05
0.8881020000000001,0.0001284112,-1.797379e-05,0.00011404224354240001,-1.5962558846580002e-05
0.891493,0.00010821908000000001,-1.5028890000000002e-05,9.647655228644e-05,-1.3398150232770002e-05
0.894884,9.067404e-05,-1.2495519999999999e-05,8.114274761136e-05,-1.1182040919679999e-05
0.898275,7.550414000000001e-05,-1.0326468000000001e-05,6.782348135850001e-05,-9.2760080427e-06
0.901666,6.245611000000001e-05,-8.478794000000001e-06,5.6314550879260004e-05,-7.645040270804e-06
0.905057,5.129588e-05,-6.913402e-06,4.642569526516e-05,-6.257022873914e-06
0.9084469999999999,4.180758e-05,-5.594925000000001e-06,3.7979970628259994e-05,-5.082692831475e-06
0.9118379999999999,3.3792800000000006e-05,-4.491398e-06,3.08135591664e-05,-4.095427369524e-06
0.9152290000000001,2.707001e-05,-3.574087e-06,2.4775258182290003e-05,-3.271108070923e-06
0.9186200000000001,2.1473650000000004e-05,-2.817211e-06,1.9726124363000005e-05,-2.58794636882e-06
0.922011,1.685344e-05,-2.1977560000000004e-06,1.553905706784e-05,-2.0263552073160005e-06
0.9254020000000001,1.307376e-05,-1.695271e-06,1.209848365152e-05,-1.568807173942e-06
0.9287920000000001,1.0012534e-05,-1.2916420000000002e-06,9.299561478928002e-06,-1.1996667564640002e-06
0.932183,7.5607639999999995e-06,-9.709446999999998e-07,7.048015667811999e-06,-9.050981432800998e-07
0.935574,5.621481e-06,-7.192263999999999e-07,5.2593114650940005e-06,-6.728895199535999e-07
0.9389649999999999,4.109182000000001e-06,-5.243607000000001e-07,3.858378076630001e-06,-4.923563446755001e-07
0.942356,2.948881000000001e-06,-3.7586419999999997e-07,2.7788957036360006e-06,-3.5419788405519996e-07
0.9457469999999999,2.0753689999999994e-06,-2.647511e-07,1.9627740056429993e-06,-2.5038755857169995e-07
0.9491370000000001,1.432423e-06,-1.8337869999999996e-07,1.3595656689510002e-06,-1.7405150918189998e-07
0.952528,9.719778999999998e-07,-1.25306e-07,9.258361651311999e-07,-1.1935747356800002e-07
0.9559190000000001,6.533865e-07,-8.515797000000001e-08,6.245845696935e-07,-8.140412152443001e-08
0.95931,4.425937e-07,-5.849485000000001e-08,4.24584562347e-07,-5.6114694553500004e-08
0.962701,3.113416e-07,-4.16857e-08,2.9972886966160004e-07,-4.01308650757e-08
0.9660920000000001,2.3636039999999998e-07,-3.178608e-08,2.283458915568e-07,-3.070827759936e-08
0.969482,1.98529e-07,-2.641795e-08,1.92470291978e-07,-2.5611727001899998e-08
0.972873,1.820044e-07,-2.3650449999999998e-08,1.770671666412e-07,-2.3008884242849998e-08
0.9762639999999999,1.7335119999999999e-07,-2.1883569999999998e-08,1.6923653591679998e-07,-2.1364141582479994e-08
0.9796549999999999,1.6083009999999993e-07,-1.975611e-08,1.5755801161549993e-07,-1.935417194205e-08
0.9830459999999999,1.3501719999999998e-07,-1.6208859999999995e-08,1.3272811839119997e-07,-1.5934054987559994e-08
0.9864370000000001,7.998746000000001e-08,-9.450937999999997e-09,7.890259008002002e-08,-9.322754927905998e-09
0.989827,3.1458610000000005e-08,-3.6676759999999994e-09,3.113858156047001e-08,-3.6303647320519994e-09
0.993218,3.562158e-08,-4.134367e-09,3.537999444444e-08,-4.106327723006e-09
9.72476e-05,-45.5908,0.9987855000000003,-0.00443359588208,9.712949278980003e-05
