xbj,t,x,Q2,gpd_u,gpd_d
0.006,-1.5,0.0111811,3,0.951414,0.354305
0.006,-1.5,0.0111811,4,1.00423,0.373276
0.006,-1.5,0.0111811,5,1.04372,0.387423
0.006,-1.5,0.0111811,7.5,1.1124,0.41196
0.006,-1.5,0.0111811,10,1.15894,0.428537
0.006,-1.5,0.0147808,0.5,0.527134,0.199733
0.006,-1.5,0.0147808,1,0.683949,0.257078
0.006,-1.5,0.0147808,1.5,0.76457,0.286296
0.006,-1.5,0.0147808,2,0.817738,0.305473
0.006,-1.5,0.0147808,2.5,0.857048,0.319604
0.006,-1.5,0.0147808,3,0.888076,0.330732
0.006,-1.5,0.0147808,4,0.935196,0.347585
0.006,-1.5,0.0147808,5,0.970307,0.360108
0.006,-1.5,0.0147808,7.5,1.03115,0.38174
0.006,-1.5,0.0147808,10,1.07222,0.396291
0.006,-1.5,0.0195393,0.5,0.502584,0.190749
0.006,-1.5,0.0195393,1,0.645741,0.242977
0.006,-1.5,0.0195393,1.5,0.71851,0.269258
0.006,-1.5,0.0195393,2,0.766206,0.28639
0.006,-1.5,0.0195393,2.5,0.801323,0.298957
0.006,-1.5,0.0195393,3,0.828954,0.308818
0.006,-1.5,0.0195393,4,0.870772,0.323696
0.006,-1.5,0.0195393,5,0.901819,0.334707
0.006,-1.5,0.0195393,7.5,0.955397,0.353639
0.006,-1.5,0.0195393,10,0.991402,0.366311
0.006,-1.5,0.0258298,0.5,0.480068,0.182657
0.006,-1.5,0.0258298,1,0.610402,0.230067
0.006,-1.5,0.0258298,1.5,0.675812,0.253585
0.006,-1.5,0.0258298,2,0.718388,0.268796
0.006,-1.5,0.0258298,2.5,0.749587,0.279895
0.006,-1.5,0.0258298,3,0.774049,0.288569
0.006,-1.5,0.0258298,4,0.810923,0.301598
0.006,-1.5,0.0258298,5,0.838187,0.311195
0.006,-1.5,0.0258298,7.5,0.885011,0.327606
0.006,-1.5,0.0258298,10,0.916317,0.338527
0.006,-1.5,0.0341455,0.5,0.459843,0.175595
0.006,-1.5,0.0341455,1,0.578111,0.218438
0.006,-1.5,0.0341455,1.5,0.636602,0.239337
0.006,-1.5,0.0341455,2,0.67437,0.25273
0.006,-1.5,0.0341455,2.5,0.701894,0.262441
0.006,-1.5,0.0341455,3,0.723384,0.269993
0.006,-1.5,0.0341455,4,0.755631,0.281277
0.006,-1.5,0.0341455,5,0.779358,0.289542
0.006,-1.5,0.0341455,7.5,0.819877,0.303583
0.006,-1.5,0.0341455,10,0.846803,0.31286
0.006,-1.5,0.0451383,0.5,0.442271,0.169747
0.006,-1.5,0.0451383,1,0.549118,0.208206
0.006,-1.5,0.0451383,1.5,0.601055,0.226587
0.006,-1.5,0.0451383,2,0.634272,0.238234
0.006,-1.5,0.0451383,2.5,0.658321,0.246614
0.006,-1.5,0.0451383,3,0.677004,0.253092
0.006,-1.5,0.0451383,4,0.704883,0.262707
0.006,-1.5,0.0451383,5,0.725276,0.2697
0.006,-1.5,0.0451383,7.5,0.759862,0.281481
0.006,-1.5,0.0451383,10,0.782675,0.289197
0.006,-1.5,0.0596702,0.5,0.427853,0.165363
0.006,-1.5,0.0596702,1,0.52375,0.199499
0.006,-1.5,0.0596702,1.5,0.569389,0.215399
0.006,-1.5,0.0596702,2,0.598235,0.22533
0.006,-1.5,0.0596702,2.5,0.618949,0.232402
0.006,-1.5,0.0596702,3,0.634942,0.237828
0.006,-1.5,0.0596702,4,0.658639,0.245812
0.006,-1.5,0.0596702,5,0.675845,0.251565
0.006,-1.5,0.0596702,7.5,0.704771,0.261151
0.006,-1.5,0.0596702,10,0.723671,0.267355
0.006,-1.5,0.0788805,0.5,0.417282,0.162748
0.006,-1.5,0.0788805,1,0.502401,0.192427
0.006,-1.5,0.0788805,1.5,0.54183,0.205783
0.006,-1.5,0.0788805,2,0.566373,0.213962
0.006,-1.5,0.0788805,2.5,0.583809,0.219706
0.006,-1.5,0.0788805,3,0.597161,0.224067
0.006,-1.5,0.0788805,4,0.616762,0.230405
0.006,-1.5,0.0788805,5,0.630853,0.234912
0.006,-1.5,0.0788805,7.5,0.654264,0.242306
0.006,-1.5,0.0788805,10,0.669363,0.247007
0.006,-1.5,0.104275,0.5,0.411475,0.16222
0.006,-1.5,0.104275,1,0.485478,0.186973
0.006,-1.5,0.104275,1.5,0.51852,0.19757
0.006,-1.5,0.104275,2,0.538655,0.203871
0.006,-1.5,0.104275,2.5,0.552746,0.208203
0.006,-1.5,0.104275,3,0.563409,0.211437
0.006,-1.5,0.104275,4,0.578858,0.216048
0.006,-1.5,0.104275,5,0.589803,0.219258
0.006,-1.5,0.104275,7.5,0.607672,0.224386
0.006,-1.5,0.104275,10,0.618973,0.22755
0.006,-1.5,0.137846,0.5,0.41154,0.163896
0.006,-1.5,0.137846,1,0.47319,0.18273
0.006,-1.5,0.137846,1.5,0.499242,0.19014
0.006,-1.5,0.137846,2,0.514604,0.194317
0.006,-1.5,0.137846,2.5,0.5251,0.197074
0.006,-1.5,0.137846,3,0.532893,0.199064
0.006,-1.5,0.137846,4,0.543934,0.20179
0.006,-1.5,0.137846,5,0.551565,0.2036
0.006,-1.5,0.137846,7.5,0.563645,0.206318
0.006,-1.5,0.137846,10,0.571015,0.20787
0.006,-1.5,0.182224,0.5,0.418417,0.167083
0.006,-1.5,0.182224,1,0.464921,0.178282
0.006,-1.5,0.182224,1.5,0.48273,0.181835
0.006,-1.5,0.182224,2,0.492578,0.183522
0.006,-1.5,0.182224,2.5,0.498978,0.184473
0.006,-1.5,0.182224,3,0.503534,0.185059
0.006,-1.5,0.182224,4,0.509665,0.185692
0.006,-1.5,0.182224,5,0.513649,0.185976
0.006,-1.5,0.182224,7.5,0.519447,0.18612
0.006,-1.5,0.182224,10,0.522615,0.185987
0.006,-1.5,0.24089,0.5,0.431432,0.16874
0.006,-1.5,0.24089,1,0.457521,0.169976
0.006,-1.5,0.24089,1.5,0.464946,0.16892
0.006,-1.5,0.24089,2,0.468081,0.167762
0.006,-1.5,0.24089,2.5,0.469606,0.166708
0.006,-1.5,0.24089,3,0.470374,0.16577
0.006,-1.5,0.24089,4,0.470863,0.164187
0.006,-1.5,0.24089,5,0.470735,0.162896
0.006,-1.5,0.24089,7.5,0.469607,0.160461
0.006,-1.5,0.24089,10,0.46825,0.158693
0.006,-1.5,0.318442,0.5,0.435524,0.158914
0.006,-1.5,0.318442,1,0.435006,0.149465
0.006,-1.5,0.318442,1.5,0.430194,0.144026
0.006,-1.5,0.318442,2,0.425813,0.140334
0.006,-1.5,0.318442,2.5,0.422064,0.137573
0.006,-1.5,0.318442,3,0.418838,0.135384
0.006,-1.5,0.318442,4,0.413543,0.132051
0.006,-1.5,0.318442,5,0.409324,0.129568
0.006,-1.5,0.318442,7.5,0.401541,0.125284
0.006,-1.5,0.318442,10,0.395999,0.122414
0.006,-1.5,0.35235,0.5,0.435809,0.151435
0.006,-1.5,0.35235,1,0.423163,0.138177
0.006,-1.5,0.35235,1.5,0.413172,0.131344
0.006,-1.5,0.35235,2,0.405736,0.1269
0.006,-1.5,0.35235,2.5,0.399902,0.123659
0.006,-1.5,0.35235,3,0.395131,0.121132
0.006,-1.5,0.35235,4,0.387651,0.117352
0.006,-1.5,0.35235,5,0.381926,0.114583
0.006,-1.5,0.35235,7.5,0.37177,0.109891
0.006,-1.5,0.35235,10,0.364788,0.106801
0.006,-1.5,0.386259,0.5,0.431773,0.141393
0.006,-1.5,0.386259,1,0.4074,0.125256
0.006,-1.5,0.386259,1.5,0.392671,0.117484
0.006,-1.5,0.386259,2,0.382525,0.112574
0.006,-1.5,0.386259,2.5,0.374883,0.109057
0.006,-1.5,0.386259,3,0.368794,0.106348
0.006,-1.5,0.386259,4,0.359488,0.102347
0.006,-1.5,0.386259,5,0.352534,0.0994549
0.006,-1.5,0.386259,7.5,0.340493,0.0946193
0.006,-1.5,0.386259,10,0.332405,0.09148
0.006,-1.5,0.420167,0.5,0.422497,0.129079
0.006,-1.5,0.420167,1,0.387249,0.111099
0.006,-1.5,0.420167,1.5,0.368398,0.102853
0.006,-1.5,0.420167,2,0.355982,0.09776
0.006,-1.5,0.420167,2.5,0.346866,0.0941613
0.006,-1.5,0.420167,3,0.339728,0.0914173
0.006,-1.5,0.420167,4,0.329009,0.0874072
0.006,-1.5,0.420167,5,0.321132,0.0845379
0.006,-1.5,0.420167,7.5,0.307735,0.0797953
0.006,-1.5,0.420167,10,0.298893,0.0767519
0.006,-1.5,0.454075,0.5,0.407248,0.114972
0.006,-1.5,0.454075,1,0.362485,0.0962097
0.006,-1.5,0.454075,1.5,0.340305,0.0879369
0.006,-1.5,0.454075,2,0.326151,0.0829201
0.006,-1.5,0.454075,2.5,0.315953,0.0794167
0.006,-1.5,0.454075,3,0.308072,0.0767677
0.006,-1.5,0.454075,4,0.296397,0.0729305
0.006,-1.5,0.454075,5,0.28793,0.0702094
0.006,-1.5,0.454075,7.5,0.273737,0.0657558
0.006,-1.5,0.454075,10,0.264503,0.0629264
0.006,-1.5,0.487984,0.5,0.385567,0.099694
0.006,-1.5,0.487984,1,0.333166,0.0811559
0.006,-1.5,0.487984,1.5,0.308619,0.07325
0.006,-1.5,0.487984,2,0.293337,0.0685319
0.006,-1.5,0.487984,2.5,0.282495,0.0652705
0.006,-1.5,0.487984,3,0.274206,0.0628227
0.006,-1.5,0.487984,4,0.262062,0.0593044
0.006,-1.5,0.487984,5,0.253355,0.0568292
0.006,-1.5,0.487984,7.5,0.238937,0.0528131
0.006,-1.5,0.487984,10,0.229672,0.0502842
0.006,-1.5,0.521892,0.5,0.357361,0.0839474
0.006,-1.5,0.521892,1,0.299682,0.0665099
0.006,-1.5,0.521892,1.5,0.273862,0.0592897
0.006,-1.5,0.521892,2,0.25812,0.055042
0.006,-1.5,0.521892,2.5,0.247096,0.0521328
0.006,-1.5,0.521892,3,0.238747,0.0499637
0.006,-1.5,0.521892,4,0.226636,0.046868
0.006,-1.5,0.521892,5,0.218037,0.0447056
0.006,-1.5,0.521892,7.5,0.203953,0.0412244
0.006,-1.5,0.521892,10,0.195002,0.0390498
0.006,-1.5,0.5558,0.5,0.323004,0.06845
0.006,-1.5,0.5558,1,0.262787,0.0527988
0.006,-1.5,0.5558,1.5,0.236864,0.0464902
0.006,-1.5,0.5558,2,0.221348,0.0428274
0.006,-1.5,0.5558,2.5,0.210609,0.0403399
0.006,-1.5,0.5558,3,0.202544,0.0384966
0.006,-1.5,0.5558,4,0.190947,0.0358827
0.006,-1.5,0.5558,5,0.182787,0.0340688
0.006,-1.5,0.5558,7.5,0.169552,0.0311695
0.006,-1.5,0.5558,10,0.161225,0.0293715
0.006,-1.5,0.589709,0.5,0.283412,0.0538648
0.006,-1.5,0.589709,1,0.223607,0.0404573
0.006,-1.5,0.589709,1.5,0.198748,0.0351871
0.006,-1.5,0.589709,2,0.184117,0.0321646
0.006,-1.5,0.589709,2.5,0.174098,0.0301282
0.006,-1.5,0.589709,3,0.166632,0.0286277
0.006,-1.5,0.589709,4,0.155984,0.0265129
0.006,-1.5,0.589709,5,0.148554,0.0250541
0.006,-1.5,0.589709,7.5,0.13661,0.0227377
0.006,-1.5,0.589709,10,0.129164,0.0213106
0.006,-1.5,0.623617,0.5,0.240074,0.0407393
0.006,-1.5,0.623617,1,0.1836,0.0297941
0.006,-1.5,0.623617,1.5,0.160874,0.0255932
0.006,-1.5,0.623617,2,0.147707,0.0232121
0.006,-1.5,0.623617,2.5,0.138781,0.0216198
0.006,-1.5,0.623617,3,0.132177,0.0204529
0.006,-1.5,0.623617,4,0.12283,0.0188175
0.006,-1.5,0.623617,5,0.116357,0.0176959
0.006,-1.5,0.623617,7.5,0.10604,0.0159256
0.006,-1.5,0.623617,10,0.0996615,0.0148414
0.006,-1.5,0.657526,0.5,0.195008,0.0294611
0.006,-1.5,0.657526,1,0.144468,0.020973
0.006,-1.5,0.657526,1.5,0.124745,0.0177898
0.006,-1.5,0.657526,2,0.113486,0.0160057
0.006,-1.5,0.657526,2.5,0.105927,0.0148213
0.006,-1.5,0.657526,3,0.100372,0.0139578
0.006,-1.5,0.657526,4,0.0925654,0.012754
0.006,-1.5,0.657526,5,0.0871987,0.0119328
0.006,-1.5,0.657526,7.5,0.0787097,0.010644
0.006,-1.5,0.657526,10,0.0735019,0.00985901
0.006,-1.5,0.691434,0.5,0.15061,0.0202343
0.006,-1.5,0.691434,1,0.107997,0.0140129
0.006,-1.5,0.691434,1.5,0.0918525,0.0117323
0.006,-1.5,0.691434,2,0.0827682,0.0104682
0.006,-1.5,0.691434,2.5,0.0767237,0.00963482
0.006,-1.5,0.691434,3,0.072311,0.0090303
0.006,-1.5,0.691434,4,0.0661519,0.0081919
0.006,-1.5,0.691434,5,0.0619462,0.00762286
0.006,-1.5,0.691434,7.5,0.0553406,0.0067344
0.006,-1.5,0.691434,10,0.051316,0.00619587
0.006,-1.5,0.725342,0.5,0.109395,0.0130797
0.006,-1.5,0.725342,1,0.0758427,0.00880267
0.006,-1.5,0.725342,1.5,0.0634949,0.00727022
0.006,-1.5,0.725342,2,0.0566433,0.00643013
0.006,-1.5,0.725342,2.5,0.0521245,0.00588011
0.006,-1.5,0.725342,3,0.0488462,0.00548308
0.006,-1.5,0.725342,4,0.0442999,0.00493516
0.006,-1.5,0.725342,5,0.0412151,0.00456506
0.006,-1.5,0.725342,7.5,0.0364012,0.00398997
0.006,-1.5,0.725342,10,0.0334858,0.00364288
0.006,-1.5,0.759251,0.5,0.0736439,0.00785744
0.006,-1.5,0.759251,1,0.0492873,0.00513064
0.006,-1.5,0.759251,1.5,0.0405795,0.00417619
0.006,-1.5,0.759251,2,0.035814,0.00365876
0.006,-1.5,0.759251,2.5,0.0326981,0.00332232
0.006,-1.5,0.759251,3,0.0304511,0.00308063
0.006,-1.5,0.759251,4,0.0273541,0.00274869
0.006,-1.5,0.759251,5,0.025265,0.0025255
0.006,-1.5,0.759251,7.5,0.0220237,0.00218018
0.006,-1.5,0.759251,10,0.0200706,0.00197253
0.006,-1.5,0.793159,0.5,0.0450162,0.0043062
0.006,-1.5,0.793159,1,0.0290181,0.00272141
0.006,-1.5,0.793159,1.5,0.0234644,0.00218008
0.006,-1.5,0.793159,2,0.0204669,0.00188997
0.006,-1.5,0.793159,2.5,0.0185236,0.00170264
0.006,-1.5,0.793159,3,0.0171304,0.00156872
0.006,-1.5,0.793159,4,0.0152213,0.00138565
0.006,-1.5,0.793159,5,0.0139405,0.00126308
0.006,-1.5,0.793159,7.5,0.0119633,0.00107417
0.006,-1.5,0.793159,10,0.0107766,0.000960897
0.006,-1.5,0.827067,0.5,0.0242329,0.00209203
0.006,-1.5,0.827067,1,0.0149944,0.00127487
0.006,-1.5,0.827067,1.5,0.011884,0.00100298
0.006,-1.5,0.827067,2,0.0102288,0.000859005
0.006,-1.5,0.827067,2.5,0.00916482,0.000766713
0.006,-1.5,0.827067,3,0.00840643,0.000701047
0.006,-1.5,0.827067,4,0.00737287,0.000611689
0.006,-1.5,0.827067,5,0.00668286,0.000552103
0.006,-1.5,0.827067,7.5,0.00562215,0.000460554
0.006,-1.5,0.827067,10,0.0049874,0.000405773
0.006,-1.5,0.860976,0.5,0.0109306,0.000858721
0.006,-1.5,0.860976,1,0.00645727,0.000501678
0.006,-1.5,0.860976,1.5,0.00500005,0.000386297
0.006,-1.5,0.860976,2,0.00423593,0.000325989
0.006,-1.5,0.860976,2.5,0.00374895,0.000287619
0.006,-1.5,0.860976,3,0.00340381,0.00026045
0.006,-1.5,0.860976,4,0.00293589,0.000223641
0.006,-1.5,0.860976,5,0.00262487,0.000199182
0.006,-1.5,0.860976,7.5,0.00214829,0.000161686
0.006,-1.5,0.860976,10,0.00186373,0.000139272
0.006,-1.5,0.894884,0.5,0.00377173,0.000272302
0.006,-1.5,0.894884,1,0.00210792,0.000151045
0.006,-1.5,0.894884,1.5,0.00158561,0.000113165
0.006,-1.5,0.894884,2,0.00131604,9.36483e-05
0.006,-1.5,0.894884,2.5,0.00114575,8.1328e-05
0.006,-1.5,0.894884,3,0.00102572,7.26459e-05
0.006,-1.5,0.894884,4,0.000863747,6.09278e-05
0.006,-1.5,0.894884,5,0.000756471,5.31613e-05
0.006,-1.5,0.894884,7.5,0.000592344,4.12585e-05
0.006,-1.5,0.894884,10,0.00049453,3.41377e-05
0.006,-1.5,0.928792,0.5,0.000815277,5.46878e-05
0.006,-1.5,0.928792,1,0.000423569,2.82866e-05
0.006,-1.5,0.928792,1.5,0.00030587,2.03732e-05
0.006,-1.5,0.928792,2,0.00024611,1.63579e-05
0.006,-1.5,0.928792,2.5,0.000208627,1.38396e-05
0.006,-1.5,0.928792,3,0.000182278,1.20688e-05
0.006,-1.5,0.928792,4,0.00014671,9.67678e-06
0.006,-1.5,0.928792,5,0.000123062,8.08413e-06
0.006,-1.5,0.928792,7.5,8.64164e-05,5.61085e-06
0.006,-1.5,0.928792,10,6.42329e-05,4.1002e-06
0.006,-1.5,0.962701,0.5,5.98165e-05,3.77213e-06
0.006,-1.5,0.962701,1,2.77869e-05,1.74958e-06
0.006,-1.5,0.962701,1.5,1.85441e-05,1.16849e-06
0.006,-1.5,0.962701,2,1.37496e-05,8.69191e-07
0.006,-1.5,0.962701,2.5,1.05843e-05,6.73388e-07
0.006,-1.5,0.962701,3,8.20156e-06,5.275e-07
0.006,-1.5,0.962701,4,4.60511e-06,3.10424e-07
0.006,-1.5,0.962701,5,1.80296e-06,1.44013e-07
0.006,-1.5,0.962701,7.5,-3.71109e-06,-1.75606e-07
0.006,-1.5,0.962701,10,-8.44594e-06,-4.49015e-07
0.006,-1.5,9.72476e-05,0.5,0.35706,-0.0020167
0.006,-1.5,9.72476e-05,1,0.379734,0.00734313
0.006,-1.5,9.72476e-05,1.5,0.392437,0.0123729
0.006,-1.5,9.72476e-05,2,0.401155,0.0157639
0.006,-1.5,9.72476e-05,2.5,0.407766,0.0183079
0.006,-1.5,9.72476e-05,3,0.413079,0.0203379
0.006,-1.5,9.72476e-05,4,0.421307,0.0234575
0.006,-1.5,9.72476e-05,5,0.427558,0.0258109
0.006,-1.5,9.72476e-05,7.5,0.438631,0.0299481
0.006,-1.5,9.72476e-05,10,0.446275,0.0327832
0.006,-1.75,0.000128556,0.5,0.460129,-0.0231363
0.006,-1.75,0.000128556,1,0.483406,-0.0140562
0.006,-1.75,0.000128556,1.5,0.496565,-0.00912824
0.006,-1.75,0.000128556,2,0.50563,-0.00579228
0.006,-1.75,0.000128556,2.5,0.512519,-0.00328365
0.006,-1.75,0.000128556,3,0.518065,-0.00127873
0.006,-1.75,0.000128556,4,0.526666,0.00180737
0.006,-1.75,0.000128556,5,0.53321,0.00413904
0.006,-1.75,0.000128556,7.5,0.544821,0.00824444
0.006,-1.75,0.000128556,10,0.552848,0.0110619
0.006,-1.75,0.000169943,0.5,0.604074,-0.0303345
0.006,-1.75,0.000169943,1,0.634661,-0.0184043
0.006,-1.75,0.000169943,1.5,0.651951,-0.0119297
0.006,-1.75,0.000169943,2,0.663862,-0.00754682
0.006,-1.75,0.000169943,2.5,0.672914,-0.00425093
0.006,-1.75,0.000169943,3,0.680201,-0.00161684
0.006,-1.75,0.000169943,4,0.691501,0.00243771
0.006,-1.75,0.000169943,5,0.700099,0.00550107
0.006,-1.75,0.000169943,7.5,0.715354,0.0108947
0.006,-1.75,0.000169943,10,0.7259,0.0145963
0.006,-1.75,0.000224655,0.5,0.791229,-0.0396629
0.006,-1.75,0.000224655,1,0.831342,-0.0240198
0.006,-1.75,0.000224655,1.5,0.854015,-0.0155305
0.006,-1.75,0.000224655,2,0.869634,-0.00978382
0.006,-1.75,0.000224655,2.5,0.881503,-0.00546243
0.006,-1.75,0.000224655,3,0.891058,-0.00200879
0.006,-1.75,0.000224655,4,0.905874,0.00330723
0.006,-1.75,0.000224655,5,0.917149,0.00732365
0.006,-1.75,0.000224655,7.5,0.937151,0.0143953
0.006,-1.75,0.000224655,10,0.950978,0.0192483
0.006,-1.75,0.00029698,0.5,1.03316,-0.0516674
0.006,-1.75,0.00029698,1,1.08563,-0.0312117
0.006,-1.75,0.00029698,1.5,1.11528,-0.0201111
0.006,-1.75,0.00029698,2,1.13571,-0.012597
0.006,-1.75,0.00029698,2.5,1.15123,-0.00694657
0.006,-1.75,0.00029698,3,1.16372,-0.00243081
0.006,-1.75,0.00029698,4,1.1831,0.00452002
0.006,-1.75,0.00029698,5,1.19784,0.00977153
0.006,-1.75,0.00029698,7.5,1.22399,0.0190177
0.006,-1.75,0.00029698,10,1.24207,0.025363
0.006,-1.75,0.00039259,0.5,1.34343,-0.0669653
0.006,-1.75,0.00039259,1,1.4118,-0.0403146
0.006,-1.75,0.00039259,1.5,1.45044,-0.0258531
0.006,-1.75,0.00039259,2,1.47705,-0.0160642
0.006,-1.75,0.00039259,2.5,1.49727,-0.00870337
0.006,-1.75,0.00039259,3,1.51355,-0.00282073
0.006,-1.75,0.00039259,4,1.53879,0.00623392
0.006,-1.75,0.00039259,5,1.558,0.0130748
0.006,-1.75,0.00039259,7.5,1.59207,0.0251192
0.006,-1.75,0.00039259,10,1.61563,0.0333847
0.006,-1.75,0.000518981,0.5,1.73686,-0.0861893
0.006,-1.75,0.000518981,1,1.82553,-0.0516411
0.006,-1.75,0.000518981,1.5,1.87563,-0.0328959
0.006,-1.75,0.000518981,2,1.91013,-0.0202079
0.006,-1.75,0.000518981,2.5,1.93635,-0.0106672
0.006,-1.75,0.000518981,3,1.95745,-0.00304265
0.006,-1.75,0.000518981,4,1.99017,0.008693
0.006,-1.75,0.000518981,5,2.01507,0.0175593
0.006,-1.75,0.000518981,7.5,2.05924,0.0331693
0.006,-1.75,0.000518981,10,2.08977,0.0438815
0.006,-1.75,0.000686062,0.5,2.22775,-0.109857
0.006,-1.75,0.000686062,1,2.34198,-0.065379
0.006,-1.75,0.000686062,1.5,2.40649,-0.041249
0.006,-1.75,0.000686062,2,2.45092,-0.0249171
0.006,-1.75,0.000686062,2.5,2.48467,-0.0126368
0.006,-1.75,0.000686062,3,2.51184,-0.00282307
0.006,-1.75,0.000686062,4,2.55397,0.0122818
0.006,-1.75,0.000686062,5,2.58602,0.0236932
0.006,-1.75,0.000686062,7.5,2.64287,0.0437836
0.006,-1.75,0.000686062,10,2.68217,0.05757
0.006,-1.75,0.000906934,0.5,2.82564,-0.138094
0.006,-1.75,0.000906934,1,2.97141,-0.0813811
0.006,-1.75,0.000906934,1.5,3.0537,-0.0506187
0.006,-1.75,0.000906934,2,3.11036,-0.0297993
0.006,-1.75,0.000906934,2.5,3.1534,-0.0141456
0.006,-1.75,0.000906934,3,3.18805,-0.00163635
0.006,-1.75,0.000906934,4,3.24176,0.0176166
0.006,-1.75,0.000906934,5,3.28262,0.0321613
0.006,-1.75,0.000906934,7.5,3.3551,0.0577671
0.006,-1.75,0.000906934,10,3.40519,0.0753376
0.006,-1.75,0.00119891,0.5,3.52683,-0.170092
0.006,-1.75,0.00119891,1,3.71038,-0.0987627
0.006,-1.75,0.00119891,1.5,3.81393,-0.0600819
0.006,-1.75,0.00119891,2,3.88522,-0.0339064
0.006,-1.75,0.00119891,2.5,3.93936,-0.0142267
0.006,-1.75,0.00119891,3,3.98294,0.001499
0.006,-1.75,0.00119891,4,4.05048,0.0257012
0.006,-1.75,0.00119891,5,4.10187,0.043984
0.006,-1.75,0.00119891,7.5,4.193,0.0761686
0.006,-1.75,0.00119891,10,4.25598,0.0982522
0.006,-1.75,0.00158489,0.5,4.29789,-0.203077
0.006,-1.75,0.00158489,1,4.52455,-0.115148
0.006,-1.75,0.00158489,1.5,4.65231,-0.0674836
0.006,-1.75,0.00158489,2,4.74022,-0.035234
0.006,-1.75,0.00158489,2.5,4.80698,-0.0109901
0.006,-1.75,0.00158489,3,4.8607,0.00838153
0.006,-1.75,0.00158489,4,4.94396,0.0381926
0.006,-1.75,0.00158489,5,5.00729,0.0607108
0.006,-1.75,0.00158489,7.5,5.11958,0.100348
0.006,-1.75,0.00158489,10,5.19718,0.127543
0.006,-1.75,0.00209514,0.5,5.04482,-0.230403
0.006,-1.75,0.00209514,1,5.31652,-0.125288
0.006,-1.75,0.00209514,1.5,5.46944,-0.0683415
0.006,-1.75,0.00209514,2,5.57461,-0.0298212
0.006,-1.75,0.00209514,2.5,5.65444,-0.0008677
0.006,-1.75,0.00209514,3,5.71867,0.0222645
0.006,-1.75,0.00209514,4,5.81819,0.0578585
0.006,-1.75,0.00209514,5,5.89387,0.0847417
0.006,-1.75,0.00209514,7.5,6.02803,0.132056
0.006,-1.75,0.00209514,10,6.12071,0.164514
0.006,-1.75,0.00276965,0.5,5.55625,-0.23808
0.006,-1.75,0.00276965,1,5.8666,-0.11856
0.006,-1.75,0.00276965,1.5,6.04085,-0.0538751
0.006,-1.75,0.00276965,2,6.16057,-0.010139
0.006,-1.75,0.00276965,2.5,6.2514,0.0227263
0.006,-1.75,0.00276965,3,6.32443,0.0489787
0.006,-1.75,0.00276965,4,6.43757,0.0893661
0.006,-1.75,0.00276965,5,6.52356,0.119863
0.006,-1.75,0.00276965,7.5,6.67595,0.173527
0.006,-1.75,0.00276965,10,6.78117,0.210331
0.006,-1.75,0.00366131,0.5,5.40053,-0.198515
0.006,-1.75,0.00366131,1,5.72549,-0.0744831
0.006,-1.75,0.00366131,1.5,5.90709,-0.00748766
0.006,-1.75,0.00366131,2,6.03161,0.0377721
0.006,-1.75,0.00366131,2.5,6.12598,0.0717646
0.006,-1.75,0.00366131,3,6.2018,0.0989075
0.006,-1.75,0.00366131,4,6.31915,0.140648
0.006,-1.75,0.00366131,5,6.40828,0.172155
0.006,-1.75,0.00366131,7.5,6.56609,0.227571
0.006,-1.75,0.00366131,10,6.67498,0.265559
0.006,-1.75,0.00484003,0.5,3.74114,-0.0593348
0.006,-1.75,0.00484003,1,4.02164,0.0452724
0.006,-1.75,0.00484003,1.5,4.1765,0.101481
0.006,-1.75,0.00484003,2,4.28215,0.139369
0.006,-1.75,0.00484003,2.5,4.36198,0.167785
0.006,-1.75,0.00484003,3,4.42599,0.190452
0.006,-1.75,0.00484003,4,4.52484,0.225275
0.006,-1.75,0.00484003,5,4.59977,0.251532
0.006,-1.75,0.00484003,7.5,4.73214,0.297658
0.006,-1.75,0.00484003,10,4.82326,0.329239
0.006,-1.75,0.00639824,0.5,0.486724,0.172215
0.006,-1.75,0.00639824,1,0.649454,0.22838
0.006,-1.75,0.00639824,1.5,0.735651,0.257947
0.006,-1.75,0.00639824,2,0.793411,0.277695
0.006,-1.75,0.00639824,2.5,0.836577,0.292422
0.006,-1.75,0.00639824,3,0.870925,0.304121
0.006,-1.75,0.00639824,4,0.923551,0.322013
0.006,-1.75,0.00639824,5,0.963126,0.335444
0.006,-1.75,0.00639824,7.5,1.03244,0.358918
0.006,-1.75,0.00639824,10,1.07975,0.374904
0.006,-1.75,0.0084581,0.5,0.462998,0.163859
0.006,-1.75,0.0084581,1,0.612602,0.215416
0.006,-1.75,0.0084581,1.5,0.691163,0.242312
0.006,-1.75,0.0084581,2,0.743563,0.260188
0.006,-1.75,0.0084581,2.5,0.782602,0.273475
0.006,-1.75,0.0084581,3,0.813594,0.284004
0.006,-1.75,0.0084581,4,0.860958,0.300064
0.006,-1.75,0.0084581,5,0.896483,0.312086
0.006,-1.75,0.0084581,7.5,0.958514,0.33303
0.006,-1.75,0.0084581,10,1.00072,0.347245
0.006,-1.75,0.0111811,0.5,0.440555,0.155992
0.006,-1.75,0.0111811,1,0.577809,0.203218
0.006,-1.75,0.0111811,1.5,0.649217,0.227612
0.006,-1.75,0.0111811,2,0.696609,0.243739
0.006,-1.75,0.0111811,2.5,0.731799,0.255683
0.006,-1.75,0.0111811,3,0.759665,0.265123
0.006,-1.75,0.0111811,4,0.802134,0.27948
