xbj,t,x,Q2,gpd_u,gpd_d
0.0001,-0.1,0.0881971,5,4.9254,2.85665
0.0001,-0.1,0.0881971,7.5,4.96685,2.84494
0.0001,-0.1,0.0881971,10,4.99022,2.83499
0.0001,-0.1,0.0906934,0.5,4.27005,2.75693
0.0001,-0.1,0.0906934,1,4.54775,2.80588
0.0001,-0.1,0.0906934,1.5,4.65618,2.81438
0.0001,-0.1,0.0906934,2,4.71688,2.81494
0.0001,-0.1,0.0906934,2.5,4.75669,2.81304
0.0001,-0.1,0.0906934,3,4.78524,2.81024
0.0001,-0.1,0.0906934,4,4.82396,2.80393
0.0001,-0.1,0.0906934,5,4.84937,2.79772
0.0001,-0.1,0.0906934,7.5,4.88671,2.78405
0.0001,-0.1,0.0906934,10,4.90738,2.77285
0.0001,-0.1,0.0932603,0.5,4.22781,2.71718
0.0001,-0.1,0.0932603,1,4.49286,2.75831
0.0001,-0.1,0.0932603,1.5,4.59514,2.76332
0.0001,-0.1,0.0932603,2,4.65192,2.76174
0.0001,-0.1,0.0932603,2.5,4.68889,2.75835
0.0001,-0.1,0.0932603,3,4.71524,2.75443
0.0001,-0.1,0.0932603,4,4.75069,2.74648
0.0001,-0.1,0.0932603,5,4.77371,2.7391
0.0001,-0.1,0.0932603,7.5,4.807,2.72354
0.0001,-0.1,0.0932603,10,4.825,2.71114
0.0001,-0.1,0.0958999,0.5,4.18565,2.67736
0.0001,-0.1,0.0958999,1,4.4381,2.71079
0.0001,-0.1,0.0958999,1.5,4.53429,2.71237
0.0001,-0.1,0.0958999,2,4.58718,2.70872
0.0001,-0.1,0.0958999,2.5,4.62135,2.70387
0.0001,-0.1,0.0958999,3,4.64552,2.69885
0.0001,-0.1,0.0958999,4,4.67774,2.68932
0.0001,-0.1,0.0958999,5,4.69839,2.68081
0.0001,-0.1,0.0958999,7.5,4.7277,2.66342
0.0001,-0.1,0.0958999,10,4.74308,2.64987
0.0001,-0.1,0.0986142,0.5,4.14355,2.63745
0.0001,-0.1,0.0986142,1,4.38347,2.66332
0.0001,-0.1,0.0986142,1.5,4.47361,2.66155
0.0001,-0.1,0.0986142,2,4.52266,2.65587
0.0001,-0.1,0.0986142,2.5,4.55404,2.6496
0.0001,-0.1,0.0986142,3,4.57607,2.64351
0.0001,-0.1,0.0986142,4,4.60509,2.63244
0.0001,-0.1,0.0986142,5,4.62342,2.62285
0.0001,-0.1,0.0986142,7.5,4.64881,2.60369
0.0001,-0.1,0.0986142,10,4.66161,2.58903
0.0001,-0.1,0.101405,0.5,4.1015,2.59744
0.0001,-0.1,0.101405,1,4.32896,2.61588
0.0001,-0.1,0.101405,1.5,4.41309,2.61083
0.0001,-0.1,0.101405,2,4.45833,2.60317
0.0001,-0.1,0.101405,2.5,4.48697,2.59554
0.0001,-0.1,0.101405,3,4.50688,2.58841
0.0001,-0.1,0.101405,4,4.53274,2.57584
0.0001,-0.1,0.101405,5,4.54878,2.5652
0.0001,-0.1,0.101405,7.5,4.5703,2.54435
0.0001,-0.1,0.101405,10,4.58057,2.52863
0.0001,-0.1,0.104275,0.5,4.05949,2.55735
0.0001,-0.1,0.104275,1,4.27454,2.56847
0.0001,-0.1,0.104275,1.5,4.35272,2.56023
0.0001,-0.1,0.104275,2,4.39418,2.55065
0.0001,-0.1,0.104275,2.5,4.42012,2.54167
0.0001,-0.1,0.104275,3,4.43792,2.53354
0.0001,-0.1,0.104275,4,4.46068,2.51954
0.0001,-0.1,0.104275,5,4.47446,2.50788
0.0001,-0.1,0.104275,7.5,4.49218,2.48539
0.0001,-0.1,0.104275,10,4.49996,2.46866
0.0001,-0.1,0.107227,0.5,4.01751,2.51714
0.0001,-0.1,0.107227,1,4.22021,2.5211
0.0001,-0.1,0.107227,1.5,4.29249,2.50974
0.0001,-0.1,0.107227,2,4.33022,2.49828
0.0001,-0.1,0.107227,2.5,4.35347,2.48801
0.0001,-0.1,0.107227,3,4.3692,2.47891
0.0001,-0.1,0.107227,4,4.38889,2.46351
0.0001,-0.1,0.107227,5,4.40044,2.45088
0.0001,-0.1,0.107227,7.5,4.41443,2.42683
0.0001,-0.1,0.107227,10,4.41977,2.40912
0.0001,-0.1,0.110262,0.5,3.97555,2.47683
0.0001,-0.1,0.110262,1,4.16596,2.47376
0.0001,-0.1,0.110262,1.5,4.23238,2.45935
0.0001,-0.1,0.110262,2,4.26641,2.44608
0.0001,-0.1,0.110262,2.5,4.28701,2.43456
0.0001,-0.1,0.110262,3,4.3007,2.42452
0.0001,-0.1,0.110262,4,4.31737,2.40778
0.0001,-0.1,0.110262,5,4.32672,2.39421
0.0001,-0.1,0.110262,7.5,4.33704,2.36866
0.0001,-0.1,0.110262,10,4.33998,2.35002
0.0001,-0.1,0.113382,0.5,3.93359,2.43641
0.0001,-0.1,0.113382,1,4.11176,2.42644
0.0001,-0.1,0.113382,1.5,4.17238,2.40907
0.0001,-0.1,0.113382,2,4.20275,2.39403
0.0001,-0.1,0.113382,2.5,4.22073,2.3813
0.0001,-0.1,0.113382,3,4.2324,2.37035
0.0001,-0.1,0.113382,4,4.24609,2.35232
0.0001,-0.1,0.113382,5,4.25329,2.33786
0.0001,-0.1,0.113382,7.5,4.25999,2.31088
0.0001,-0.1,0.113382,10,4.26059,2.29136
0.0001,-0.1,0.116591,0.5,3.89161,2.39586
0.0001,-0.1,0.116591,1,4.05761,2.37914
0.0001,-0.1,0.116591,1.5,4.11247,2.35889
0.0001,-0.1,0.116591,2,4.13922,2.34215
0.0001,-0.1,0.116591,2.5,4.15462,2.32824
0.0001,-0.1,0.116591,3,4.1643,2.31643
0.0001,-0.1,0.116591,4,4.17505,2.29716
0.0001,-0.1,0.116591,5,4.18013,2.28184
0.0001,-0.1,0.116591,7.5,4.18329,2.25349
0.0001,-0.1,0.116591,10,4.18159,2.23314
0.0001,-0.1,0.119891,0.5,3.8496,2.35518
0.0001,-0.1,0.119891,1,4.0035,2.33186
0.0001,-0.1,0.119891,1.5,4.05265,2.30882
0.0001,-0.1,0.119891,2,4.07582,2.29042
0.0001,-0.1,0.119891,2.5,4.08866,2.27539
0.0001,-0.1,0.119891,3,4.09638,2.26274
0.0001,-0.1,0.119891,4,4.10423,2.24228
0.0001,-0.1,0.119891,5,4.10722,2.22614
0.0001,-0.1,0.119891,7.5,4.10691,2.1965
0.0001,-0.1,0.119891,10,4.10295,2.17536
0.0001,-0.1,0.123285,0.5,3.80755,2.31437
0.0001,-0.1,0.123285,1,3.94939,2.2846
0.0001,-0.1,0.123285,1.5,3.99289,2.25885
0.0001,-0.1,0.123285,2,4.01252,2.23886
0.0001,-0.1,0.123285,2.5,4.02283,2.22274
0.0001,-0.1,0.123285,3,4.02862,2.20928
0.0001,-0.1,0.123285,4,4.03363,2.1877
0.0001,-0.1,0.123285,5,4.03457,2.17078
0.0001,-0.1,0.123285,7.5,4.03084,2.13991
0.0001,-0.1,0.123285,10,4.02468,2.11803
0.0001,-0.1,0.126774,0.5,3.76544,2.27341
0.0001,-0.1,0.126774,1,3.89529,2.23735
0.0001,-0.1,0.126774,1.5,3.93318,2.20898
0.0001,-0.1,0.126774,2,3.94931,2.18745
0.0001,-0.1,0.126774,2.5,3.95714,2.1703
0.0001,-0.1,0.126774,3,3.96102,2.15607
0.0001,-0.1,0.126774,4,3.96322,2.1334
0.0001,-0.1,0.126774,5,3.96215,2.11574
0.0001,-0.1,0.126774,7.5,3.95508,2.08373
0.0001,-0.1,0.126774,10,3.94677,2.06115
0.0001,-0.1,0.130362,0.5,3.72325,2.23232
0.0001,-0.1,0.130362,1,3.84117,2.19012
0.0001,-0.1,0.130362,1.5,3.8735,2.15921
0.0001,-0.1,0.130362,2,3.88618,2.13621
0.0001,-0.1,0.130362,2.5,3.89155,2.11805
0.0001,-0.1,0.130362,3,3.89355,2.1031
0.0001,-0.1,0.130362,4,3.89301,2.0794
0.0001,-0.1,0.130362,5,3.88996,2.06104
0.0001,-0.1,0.130362,7.5,3.87962,2.02794
0.0001,-0.1,0.130362,10,3.8692,2.00473
0.0001,-0.1,0.134052,0.5,3.68097,2.19107
0.0001,-0.1,0.134052,1,3.78701,2.1429
0.0001,-0.1,0.134052,1.5,3.81385,2.10954
0.0001,-0.1,0.134052,2,3.82311,2.08513
0.0001,-0.1,0.134052,2.5,3.82606,2.06602
0.0001,-0.1,0.134052,3,3.82621,2.05037
0.0001,-0.1,0.134052,4,3.82296,2.0257
0.0001,-0.1,0.134052,5,3.81798,2.00669
0.0001,-0.1,0.134052,7.5,3.80443,1.97257
0.0001,-0.1,0.134052,10,3.79196,1.94876
0.0001,-0.1,0.137846,0.5,3.63857,2.14966
0.0001,-0.1,0.137846,1,3.7328,2.09569
0.0001,-0.1,0.137846,1.5,3.7542,2.05997
0.0001,-0.1,0.137846,2,3.76008,2.03421
0.0001,-0.1,0.137846,2.5,3.76065,2.0142
0.0001,-0.1,0.137846,3,3.75899,1.99788
0.0001,-0.1,0.137846,4,3.75308,1.97231
0.0001,-0.1,0.137846,5,3.74619,1.95267
0.0001,-0.1,0.137846,7.5,3.72952,1.91762
0.0001,-0.1,0.137846,10,3.71505,1.89325
0.0001,-0.1,0.141747,0.5,3.59603,2.10809
0.0001,-0.1,0.141747,1,3.67852,2.04849
0.0001,-0.1,0.141747,1.5,3.69453,2.01052
0.0001,-0.1,0.141747,2,3.69709,1.98346
0.0001,-0.1,0.141747,2.5,3.69531,1.96259
0.0001,-0.1,0.141747,3,3.69186,1.94565
0.0001,-0.1,0.141747,4,3.68334,1.91922
0.0001,-0.1,0.141747,5,3.6746,1.89901
0.0001,-0.1,0.141747,7.5,3.65487,1.86308
0.0001,-0.1,0.141747,10,3.63845,1.83821
0.0001,-0.1,0.145759,0.5,3.55334,2.06636
0.0001,-0.1,0.145759,1,3.62415,2.00131
0.0001,-0.1,0.145759,1.5,3.63483,1.96116
0.0001,-0.1,0.145759,2,3.63411,1.93288
0.0001,-0.1,0.145759,2.5,3.63002,1.9112
0.0001,-0.1,0.145759,3,3.62481,1.89368
0.0001,-0.1,0.145759,4,3.61374,1.86644
0.0001,-0.1,0.145759,5,3.60318,1.84569
0.0001,-0.1,0.145759,7.5,3.58047,1.80897
0.0001,-0.1,0.145759,10,3.56215,1.78365
0.0001,-0.1,0.149885,0.5,3.51047,2.02445
0.0001,-0.1,0.149885,1,3.56967,1.95413
0.0001,-0.1,0.149885,1.5,3.57508,1.91192
0.0001,-0.1,0.149885,2,3.57113,1.88248
0.0001,-0.1,0.149885,2.5,3.56477,1.86004
0.0001,-0.1,0.149885,3,3.55783,1.84196
0.0001,-0.1,0.149885,4,3.54426,1.81397
0.0001,-0.1,0.149885,5,3.53192,1.79274
0.0001,-0.1,0.149885,7.5,3.5063,1.75529
0.0001,-0.1,0.149885,10,3.48615,1.72957
0.0001,-0.1,0.154127,0.5,3.4674,1.98237
0.0001,-0.1,0.154127,1,3.51506,1.90697
0.0001,-0.1,0.154127,1.5,3.51526,1.86279
0.0001,-0.1,0.154127,2,3.50812,1.83225
0.0001,-0.1,0.154127,2.5,3.49953,1.8091
0.0001,-0.1,0.154127,3,3.49091,1.79051
0.0001,-0.1,0.154127,4,3.47489,1.76184
0.0001,-0.1,0.154127,5,3.46081,1.74015
0.0001,-0.1,0.154127,7.5,3.43237,1.70205
0.0001,-0.1,0.154127,10,3.41043,1.67597
0.0001,-0.1,0.158489,0.5,3.4241,1.94011
0.0001,-0.1,0.158489,1,3.46031,1.85983
0.0001,-0.1,0.158489,1.5,3.45536,1.81378
0.0001,-0.1,0.158489,2,3.44508,1.78221
0.0001,-0.1,0.158489,2.5,3.4343,1.75839
0.0001,-0.1,0.158489,3,3.42402,1.73933
0.0001,-0.1,0.158489,4,3.40561,1.71003
0.0001,-0.1,0.158489,5,3.38984,1.68794
0.0001,-0.1,0.158489,7.5,3.35866,1.64926
0.0001,-0.1,0.158489,10,3.33499,1.62288
0.0001,-0.1,0.162975,0.5,3.38055,1.89766
0.0001,-0.1,0.162975,1,3.40538,1.8127
0.0001,-0.1,0.162975,1.5,3.39535,1.76489
0.0001,-0.1,0.162975,2,3.38199,1.73236
0.0001,-0.1,0.162975,2.5,3.36906,1.70793
0.0001,-0.1,0.162975,3,3.35716,1.68844
0.0001,-0.1,0.162975,4,3.33641,1.65856
0.0001,-0.1,0.162975,5,3.31899,1.63611
0.0001,-0.1,0.162975,7.5,3.28515,1.59693
0.0001,-0.1,0.162975,10,3.25982,1.57029
0.0001,-0.1,0.167588,0.5,3.33673,1.85504
0.0001,-0.1,0.167588,1,3.35025,1.76559
0.0001,-0.1,0.167588,1.5,3.33522,1.71613
0.0001,-0.1,0.167588,2,3.31883,1.68271
0.0001,-0.1,0.167588,2.5,3.30379,1.65771
0.0001,-0.1,0.167588,3,3.29031,1.63783
0.0001,-0.1,0.167588,4,3.26728,1.60744
0.0001,-0.1,0.167588,5,3.24826,1.58468
0.0001,-0.1,0.167588,7.5,3.21184,1.54506
0.0001,-0.1,0.167588,10,3.1849,1.51821
0.0001,-0.1,0.172331,0.5,3.29261,1.81223
0.0001,-0.1,0.172331,1,3.29491,1.71851
0.0001,-0.1,0.172331,1.5,3.27494,1.6675
0.0001,-0.1,0.172331,2,3.25558,1.63327
0.0001,-0.1,0.172331,2.5,3.23848,1.60775
0.0001,-0.1,0.172331,3,3.22345,1.58752
0.0001,-0.1,0.172331,4,3.1982,1.55668
0.0001,-0.1,0.172331,5,3.17763,1.53364
0.0001,-0.1,0.172331,7.5,3.13872,1.49367
0.0001,-0.1,0.172331,10,3.11024,1.46666
0.0001,-0.1,0.177209,0.5,3.24815,1.76923
0.0001,-0.1,0.177209,1,3.23934,1.67147
0.0001,-0.1,0.177209,1.5,3.21451,1.61902
0.0001,-0.1,0.177209,2,3.19223,1.58403
0.0001,-0.1,0.177209,2.5,3.17311,1.55806
0.0001,-0.1,0.177209,3,3.15657,1.53752
0.0001,-0.1,0.177209,4,3.12917,1.50629
0.0001,-0.1,0.177209,5,3.10709,1.48302
0.0001,-0.1,0.177209,7.5,3.06578,1.44277
0.0001,-0.1,0.177209,10,3.03582,1.41564
0.0001,-0.1,0.182224,0.5,3.20334,1.72605
0.0001,-0.1,0.182224,1,3.1835,1.62446
0.0001,-0.1,0.182224,1.5,3.15388,1.57069
0.0001,-0.1,0.182224,2,3.12875,1.53503
0.0001,-0.1,0.182224,2.5,3.10767,1.50865
0.0001,-0.1,0.182224,3,3.08965,1.48783
0.0001,-0.1,0.182224,4,3.06016,1.45628
0.0001,-0.1,0.182224,5,3.03664,1.43282
0.0001,-0.1,0.182224,7.5,2.99301,1.39236
0.0001,-0.1,0.182224,10,2.96163,1.36517
0.0001,-0.1,0.187382,0.5,3.15813,1.68268
0.0001,-0.1,0.187382,1,3.12737,1.5775
0.0001,-0.1,0.187382,1.5,3.09305,1.52252
0.0001,-0.1,0.187382,2,3.06512,1.48626
0.0001,-0.1,0.187382,2.5,3.04213,1.45953
0.0001,-0.1,0.187382,3,3.02269,1.43848
0.0001,-0.1,0.187382,4,2.99117,1.40666
0.0001,-0.1,0.187382,5,2.96624,1.38306
0.0001,-0.1,0.187382,7.5,2.9204,1.34247
0.0001,-0.1,0.187382,10,2.88767,1.31527
0.0001,-0.1,0.192685,0.5,3.1125,1.63913
0.0001,-0.1,0.192685,1,3.07093,1.5306
0.0001,-0.1,0.192685,1.5,3.032,1.47453
0.0001,-0.1,0.192685,2,3.00134,1.43774
0.0001,-0.1,0.192685,2.5,2.97648,1.41071
0.0001,-0.1,0.192685,3,2.95566,1.38948
0.0001,-0.1,0.192685,4,2.92219,1.35744
0.0001,-0.1,0.192685,5,2.89591,1.33375
0.0001,-0.1,0.192685,7.5,2.84795,1.2931
0.0001,-0.1,0.192685,10,2.81394,1.26593
0.0001,-0.1,0.198139,0.5,3.06641,1.5954
0.0001,-0.1,0.198139,1,3.01416,1.48376
0.0001,-0.1,0.198139,1.5,2.9707,1.42672
0.0001,-0.1,0.198139,2,2.93739,1.38949
0.0001,-0.1,0.198139,2.5,2.91071,1.36221
0.0001,-0.1,0.198139,3,2.88856,1.34083
0.0001,-0.1,0.198139,4,2.85319,1.30865
0.0001,-0.1,0.198139,5,2.82563,1.2849
0.0001,-0.1,0.198139,7.5,2.77565,1.24427
0.0001,-0.1,0.198139,10,2.74042,1.21719
0.0001,-0.1,0.203747,0.5,3.01983,1.55149
0.0001,-0.1,0.203747,1,2.95702,1.437
0.0001,-0.1,0.203747,1.5,2.90914,1.37912
0.0001,-0.1,0.203747,2,2.87323,1.34151
0.0001,-0.1,0.203747,2.5,2.84481,1.31404
0.0001,-0.1,0.203747,3,2.82136,1.29256
0.0001,-0.1,0.203747,4,2.78418,1.2603
0.0001,-0.1,0.203747,5,2.75538,1.23655
0.0001,-0.1,0.203747,7.5,2.70348,1.19601
0.0001,-0.1,0.203747,10,2.66711,1.16905
0.0001,-0.1,0.209514,0.5,2.97271,1.50742
0.0001,-0.1,0.209514,1,2.89949,1.39033
0.0001,-0.1,0.209514,1.5,2.84729,1.33173
0.0001,-0.1,0.209514,2,2.80887,1.29383
0.0001,-0.1,0.209514,2.5,2.77875,1.26622
0.0001,-0.1,0.209514,3,2.75405,1.24468
0.0001,-0.1,0.209514,4,2.71514,1.2124
0.0001,-0.1,0.209514,5,2.68516,1.18869
0.0001,-0.1,0.209514,7.5,2.63145,1.14831
0.0001,-0.1,0.209514,10,2.59401,1.12154
0.0001,-0.1,0.215443,0.5,2.92504,1.46319
0.0001,-0.1,0.215443,1,2.84155,1.34378
0.0001,-0.1,0.215443,1.5,2.78513,1.28457
0.0001,-0.1,0.215443,2,2.74427,1.24646
0.0001,-0.1,0.215443,2.5,2.71252,1.21877
0.0001,-0.1,0.215443,3,2.68663,1.19721
0.0001,-0.1,0.215443,4,2.64606,1.16498
0.0001,-0.1,0.215443,5,2.61496,1.14135
0.0001,-0.1,0.215443,7.5,2.55955,1.10121
0.0001,-0.1,0.215443,10,2.52111,1.07466
0.0001,-0.1,0.221541,0.5,2.87675,1.41881
0.0001,-0.1,0.221541,1,2.78317,1.29734
0.0001,-0.1,0.221541,1.5,2.72264,1.23767
0.0001,-0.1,0.221541,2,2.67943,1.19942
0.0001,-0.1,0.221541,2.5,2.64611,1.17171
0.0001,-0.1,0.221541,3,2.61908,1.15018
0.0001,-0.1,0.221541,4,2.57694,1.11805
0.0001,-0.1,0.221541,5,2.54478,1.09455
0.0001,-0.1,0.221541,7.5,2.48777,1.05473
0.0001,-0.1,0.221541,10,2.44842,1.02845
0.0001,-0.1,0.227812,0.5,2.82783,1.37429
0.0001,-0.1,0.227812,1,2.72431,1.25105
0.0001,-0.1,0.227812,1.5,2.6598,1.19105
0.0001,-0.1,0.227812,2,2.61432,1.15274
0.0001,-0.1,0.227812,2.5,2.5795,1.12507
0.0001,-0.1,0.227812,3,2.55138,1.1036
0.0001,-0.1,0.227812,4,2.50775,1.07165
0.0001,-0.1,0.227812,5,2.4746,1.04831
0.0001,-0.1,0.227812,7.5,2.41611,1.00887
0.0001,-0.1,0.227812,10,2.37592,0.982912
0.0001,-0.1,0.234259,0.5,2.77821,1.32966
0.0001,-0.1,0.234259,1,2.66496,1.20493
0.0001,-0.1,0.234259,1.5,2.59659,1.14472
0.0001,-0.1,0.234259,2,2.54894,1.10644
0.0001,-0.1,0.234259,2.5,2.51268,1.07886
0.0001,-0.1,0.234259,3,2.48353,1.0575
0.0001,-0.1,0.234259,4,2.4385,1.02578
0.0001,-0.1,0.234259,5,2.40443,1.00266
0.0001,-0.1,0.234259,7.5,2.34457,0.963676
0.0001,-0.1,0.234259,10,2.30363,0.938077
0.0001,-0.1,0.24089,0.5,2.72786,1.28491
0.0001,-0.1,0.24089,1,2.60509,1.15899
0.0001,-0.1,0.24089,1.5,2.53299,1.09871
0.0001,-0.1,0.24089,2,2.48326,1.06054
0.0001,-0.1,0.24089,2.5,2.44564,1.03311
0.0001,-0.1,0.24089,3,2.41552,1.01191
0.0001,-0.1,0.24089,4,2.36918,0.980474
0.0001,-0.1,0.24089,5,2.33425,0.957618
0.0001,-0.1,0.24089,7.5,2.27316,0.919159
0.0001,-0.1,0.24089,10,2.23153,0.893965
0.0001,-0.1,0.247708,0.5,2.67674,1.24008
0.0001,-0.1,0.247708,1,2.54467,1.11327
0.0001,-0.1,0.247708,1.5,2.46898,1.05305
0.0001,-0.1,0.247708,2,2.41727,1.01507
0.0001,-0.1,0.247708,2.5,2.37838,0.987845
0.0001,-0.1,0.247708,3,2.34735,0.966845
0.0001,-0.1,0.247708,4,2.29979,0.935765
0.0001,-0.1,0.247708,5,2.26407,0.913211
0.0001,-0.1,0.247708,7.5,2.20186,0.875347
0.0001,-0.1,0.247708,10,2.15964,0.850601
0.0001,-0.1,0.254719,0.5,2.6248,1.19519
0.0001,-0.1,0.254719,1,2.48367,1.06779
0.0001,-0.1,0.254719,1.5,2.40455,1.00777
0.0001,-0.1,0.254719,2,2.35097,0.970063
0.0001,-0.1,0.254719,2.5,2.31087,0.943101
0.0001,-0.1,0.254719,3,2.27899,0.922341
0.0001,-0.1,0.254719,4,2.23032,0.891676
0.0001,-0.1,0.254719,5,2.19389,0.869467
0.0001,-0.1,0.254719,7.5,2.13069,0.832265
0.0001,-0.1,0.254719,10,2.08796,0.808009
0.0001,-0.1,0.261928,0.5,2.57199,1.15025
0.0001,-0.1,0.261928,1,2.42207,1.02259
0.0001,-0.1,0.261928,1.5,2.33968,0.962906
0.0001,-0.1,0.261928,2,2.28434,0.92555
0.0001,-0.1,0.261928,2.5,2.24312,0.898906
0.0001,-0.1,0.261928,3,2.21046,0.878428
0.0001,-0.1,0.261928,4,2.16077,0.848237
0.0001,-0.1,0.261928,5,2.12371,0.826415
0.0001,-0.1,0.261928,7.5,2.05965,0.789941
0.0001,-0.1,0.261928,10,2.0165,0.766215
0.0001,-0.1,0.269341,0.5,2.51827,1.10531
0.0001,-0.1,0.269341,1,2.35985,0.977694
0.0001,-0.1,0.269341,1.5,2.27436,0.918484
0.0001,-0.1,0.269341,2,2.21736,0.881563
0.0001,-0.1,0.269341,2.5,2.17511,0.855293
0.0001,-0.1,0.269341,3,2.14175,0.835138
0.0001,-0.1,0.269341,4,2.09114,0.805481
0.0001,-0.1,0.269341,5,2.05353,0.784086
0.0001,-0.1,0.269341,7.5,1.98875,0.748402
0.0001,-0.1,0.269341,10,1.94527,0.725245
0.0001,-0.1,0.276965,0.5,2.46359,1.0604
0.0001,-0.1,0.276965,1,2.29697,0.933143
0.0001,-0.1,0.276965,1.5,2.20856,0.874544
0.0001,-0.1,0.276965,2,2.15005,0.838138
0.0001,-0.1,0.276965,2.5,2.10686,0.812297
0.0001,-0.1,0.276965,3,2.07285,0.792505
0.0001,-0.1,0.276965,4,2.02145,0.763438
0.0001,-0.1,0.276965,5,1.98337,0.742509
0.0001,-0.1,0.276965,7.5,1.918,0.707678
0.0001,-0.1,0.276965,10,1.8743,0.685125
0.0001,-0.1,0.284804,0.5,2.4079,1.01554
0.0001,-0.1,0.284804,1,2.23343,0.888977
0.0001,-0.1,0.284804,1.5,2.14229,0.831124
0.0001,-0.1,0.284804,2,2.08239,0.795312
0.0001,-0.1,0.284804,2.5,2.03835,0.769953
0.0001,-0.1,0.284804,3,2.00379,0.750564
0.0001,-0.1,0.284804,4,1.95171,0.722141
0.0001,-0.1,0.284804,5,1.91324,0.701715
0.0001,-0.1,0.284804,7.5,1.84744,0.667792
0.0001,-0.1,0.284804,10,1.80359,0.645877
0.0001,-0.1,0.292864,0.5,2.35115,0.970788
0.0001,-0.1,0.292864,1,2.16919,0.845238
0.0001,-0.1,0.292864,1.5,2.07554,0.788265
0.0001,-0.1,0.292864,2,2.01438,0.753124
0.0001,-0.1,0.292864,2.5,1.96961,0.728299
0.0001,-0.1,0.292864,3,1.93456,0.70935
0.0001,-0.1,0.292864,4,1.88192,0.681621
0.0001,-0.1,0.292864,5,1.84315,0.661732
0.0001,-0.1,0.292864,7.5,1.77708,0.628765
0.0001,-0.1,0.292864,10,1.7332,0.607515
0.0001,-0.1,0.301153,0.5,2.29329,0.926181
0.0001,-0.1,0.301153,1,2.10421,0.801983
0.0001,-0.1,0.301153,1.5,2.0082,0.746033
0.0001,-0.1,0.301153,2,1.94588,0.711651
0.0001,-0.1,0.301153,2.5,1.90042,0.68742
0.0001,-0.1,0.301153,3,1.86493,0.668958
0.0001,-0.1,0.301153,4,1.81176,0.641995
0.0001,-0.1,0.301153,5,1.7727,0.622694
0.0001,-0.1,0.301153,7.5,1.7063,0.590775
0.0001,-0.1,0.301153,10,1.66233,0.570252
0.0001,-0.1,0.309677,0.5,2.2343,0.88177
0.0001,-0.1,0.309677,1,2.03856,0.759248
0.0001,-0.1,0.309677,1.5,1.94049,0.704447
0.0001,-0.1,0.309677,2,1.87722,0.670891
0.0001,-0.1,0.309677,2.5,1.83126,0.647298
0.0001,-0.1,0.309677,3,1.79547,0.629352
0.0001,-0.1,0.309677,4,1.74201,0.60319
0.0001,-0.1,0.309677,5,1.70286,0.584498
0.0001,-0.1,0.309677,7.5,1.63654,0.55365
0.0001,-0.1,0.309677,10,1.59278,0.53386
0.0001,-0.1,0.318442,0.5,2.17362,0.850131
0.0001,-0.1,0.318442,1,1.97888,0.730428
0.0001,-0.1,0.318442,1.5,1.88178,0.677032
0.0001,-0.1,0.318442,2,1.81928,0.64438
0.0001,-0.1,0.318442,2.5,1.77393,0.621444
0.0001,-0.1,0.318442,3,1.73866,0.604009
0.0001,-0.1,0.318442,4,1.68603,0.578609
0.0001,-0.1,0.318442,5,1.64753,0.560475
0.0001,-0.1,0.318442,7.5,1.58238,0.530571
0.0001,-0.1,0.318442,10,1.53945,0.511404
0.0001,-0.1,0.321833,0.5,2.15114,0.833752
0.0001,-0.1,0.321833,1,1.95414,0.714813
0.0001,-0.1,0.321833,1.5,1.85638,0.6619
0.0001,-0.1,0.321833,2,1.79358,0.629588
0.0001,-0.1,0.321833,2.5,1.74809,0.606909
0.0001,-0.1,0.321833,3,1.71274,0.589681
0.0001,-0.1,0.321833,4,1.66005,0.564601
0.0001,-0.1,0.321833,5,1.62154,0.546708
0.0001,-0.1,0.321833,7.5,1.55645,0.517224
0.0001,-0.1,0.321833,10,1.51362,0.498342
0.0001,-0.1,0.325224,0.5,2.12872,0.817587
0.0001,-0.1,0.325224,1,1.92956,0.69945
0.0001,-0.1,0.325224,1.5,1.83118,0.647032
0.0001,-0.1,0.325224,2,1.76812,0.615064
0.0001,-0.1,0.325224,2.5,1.7225,0.592647
0.0001,-0.1,0.325224,3,1.68708,0.575629
0.0001,-0.1,0.325224,4,1.63434,0.550871
0.0001,-0.1,0.325224,5,1.59584,0.53322
0.0001,-0.1,0.325224,7.5,1.53084,0.504158
0.0001,-0.1,0.325224,10,1.48811,0.485562
0.0001,-0.1,0.328614,0.5,2.10638,0.801637
0.0001,-0.1,0.328614,1,1.90514,0.684335
0.0001,-0.1,0.328614,1.5,1.80618,0.632424
0.0001,-0.1,0.328614,2,1.74289,0.600806
0.0001,-0.1,0.328614,2.5,1.69715,0.578654
0.0001,-0.1,0.328614,3,1.66168,0.561847
0.0001,-0.1,0.328614,4,1.60891,0.537413
0.0001,-0.1,0.328614,5,1.57043,0.520006
0.0001,-0.1,0.328614,7.5,1.50553,0.491367
0.0001,-0.1,0.328614,10,1.46292,0.473058
0.0001,-0.1,0.332005,0.5,2.08411,0.785898
0.0001,-0.1,0.332005,1,1.88088,0.669465
0.0001,-0.1,0.332005,1.5,1.78139,0.618071
0.0001,-0.1,0.332005,2,1.71787,0.586809
0.0001,-0.1,0.332005,2.5,1.67204,0.564925
0.0001,-0.1,0.332005,3,1.63653,0.548331
0.0001,-0.1,0.332005,4,1.58375,0.524224
0.0001,-0.1,0.332005,5,1.5453,0.507062
